店舗名,最寄駅,住所または座標,緯度,経度,掲載URL,オフィシャルHP,備考,電話,営業
Tiamo,大久保駅南口,東京都新宿区百人町1-22-1,,,https://www.esthe-ranking.jp/okubo/shop-detail/c6b66539-7fc6-47df-bc0d-2d253ecce88f/,http://aroma-est.tokyo/,大久保駅南口徒歩2分,090-8285-8923,24時間営業
桜（リラク＆エステ）,高田馬場駅,東京都新宿区高田馬場２丁目１５−１０,,,https://www.esthe-ranking.jp/okubo/shop-detail/e3949425-490d-4db2-b48b-60ba3ab0cb0b/,http://cherry-blossoms.xin-gbhi.online/,高田馬場駅に着きましたら、ご連絡ください。,080-9447-6762,24時間営業
Honey At Home（ハニーアットホーム）,高田馬場駅早稲田口,東京都新宿区高田馬場4-9-11,,,https://www.esthe-ranking.jp/okubo/shop-detail/73945134-c2a8-4056-90d2-65024fb34c91/,https://www.china-es.info/,高田馬場駅早稲田口徒歩1分,080-6690-6688,12:00～LAST
鈴 （すず）,高田馬場駅早稲田口,東京都新宿区高田馬場２丁目１５−９,,,https://www.esthe-ranking.jp/okubo/shop-detail/f645e597-a9db-4069-8f35-556b55370426/,https://suzu.iest.info/,高田馬場駅早稲田口徒歩2分,070-1577-2588,24時間営業
艶癒（えんゆ）,高田馬場駅6番口,東京都新宿区高田馬場２丁目１−２,,,https://www.esthe-ranking.jp/okubo/shop-detail/e4b9e2a0-3344-4d72-ab22-cd8b0f9e8f88/,https://japan-esthe.work/yuen/,「セブン-イレブン 高田馬場2丁目店」に着きましたらお電話ください,090-4479-1167,12:00～翌 02:00
水色（ミズイロ）,大久保駅,"35.70143939879498, 139.69641128893517",35.70143939879498,139.69641128893517,https://www.esthe-ranking.jp/okubo/shop-detail/5ee545f3-6067-4dec-93fa-b81ff87613df/,http://kobo.mssg.jp/,大久保駅徒歩0分,03-6874-9758,12:00～LAST
ファミりーア,新大久保駅,東京都新宿区百人町２丁目９−１６,,,https://www.esthe-ranking.jp/okubo/shop-detail/ebf7ea7f-1364-4eed-80da-f22f500b3887/,http://family.menzu-iio.sbs/,地図の位置に着きましたら、ご連絡ください。,080-6226-6768,12:00～翌 05:00
ラブリーハート,大久保駅北口,東京都新宿区百人町１丁目１９−１４,,,https://www.esthe-ranking.jp/okubo/shop-detail/620617ca-56fd-4721-ab77-4613eb46b4be/,https://est1.info/lovelyheart/,大久保駅北口徒歩1分,03-6908-7155,11:00～LAST
トマト,大久保駅南口2分,"35.69911723365142, 139.6969915294478",35.69911723365142,139.6969915294478,https://www.esthe-ranking.jp/okubo/shop-detail/64097c85-0a63-4fe7-b6f4-a1f53b6501a5/,https://akasuri.jp/,お車でお越しの場合は付近の有料パーキングをご利用ください。,070-2819-1000,11:00～LAST
ヒーリングラブ,大久保駅南口,東京都新宿区百人町1-22-1,,,https://www.esthe-ranking.jp/okubo/shop-detail/5d1e5b56-b93a-4e7b-b73a-7a1fce14bb60/,https://h-ling.xyz/,お近くに着きましたらお電話頂ければ、ご案内もいたします,080-1583-2371,12:00～LAST
夜姫,高田馬場駅早稲田口,"35.71358563887099, 139.70283601162748",35.71358563887099,139.70283601162748,https://www.esthe-ranking.jp/okubo/shop-detail/349fa090-250b-448f-8dcb-9e53c8d834bb/,https://hime.pretty-girl.link/,【夜姫】高田馬場 洗体リラクゼーションは高田馬場駅早稲田口から徒歩2分のメンズエステです。厳選されたセラピストに心安らぐマッサージをお楽しみ頂けます。アロマの香りに癒されながら指圧マッサージ、ストレッチ、リンパマッサージでお身体をほぐしていきます。,080-9777-8666,12:00～翌 03:00
しずく,新大久保駅,"35.701675226495546, 139.7017613068572",35.701675226495546,139.7017613068572,https://www.esthe-ranking.jp/okubo/shop-detail/dfcd8c2e-e9e2-4a9c-89c7-e82448f83b2f/,http://drop.korea-girl.work/,新大久保駅徒歩2分,090-1699-1608,10:00～23:00
鈴艶,大久保駅北口,東京都新宿区百人町1丁目19-2,,,https://www.esthe-ranking.jp/okubo/shop-detail/e5b89087-f216-4389-b39d-69a460c8e776/,http://suzutuya.este88.com/,アクセス欄に住所あり,080-1130-5092,12:00～LAST
春の夢,新大久保駅,"35.70087235374878, 139.69977742921768",35.70087235374878,139.69977742921768,https://www.esthe-ranking.jp/okubo/shop-detail/4e6a1b24-ba6e-4b19-8e86-c85475b2727f/,https://harunoyume.com/,アクセス欄に緯度経度と住所あり,03-6304-0307,12:00～LAST
Oasis,高田馬場駅,東京都新宿区高田馬場2-14-7,,,https://www.esthe-ranking.jp/okubo/shop-detail/f95c0b90-c682-4e5e-9051-601b7dad4ab1/,https://t-oasis.net/,高田馬場駅徒歩2分,03-5273-5241,12:00～LAST
月のウサギ,高田馬場駅早稲田口,"35.71243644299739, 139.7004402653239",35.71243644299739,139.7004402653239,https://www.esthe-ranking.jp/okubo/shop-detail/fbd12696-b7a6-41ff-98dd-5f72c7a4c799/,https://tukinousagi.esplus.info/,高田馬場駅早稲田口徒歩3分,070-6430-6688,12:00～翌 02:00
茶〜ティー〜,高田馬場駅戸山口,東京都,,,https://www.esthe-ranking.jp/okubo/shop-detail/3b94e26c-846c-4e83-a7a3-59af517d1723/,http://tea.orakiki.com/,高田馬場駅戸山口徒歩2分,080-4192-7520,24時間営業
百合,大久保駅北口,東京都,,,https://www.esthe-ranking.jp/okubo/shop-detail/7817da73-4823-4ec9-955c-4ebfc211c0a6/,https://gogonoheya.ies.fun/,アクセス欄に住所あり,070-9456-8579,12:00～LAST
ケタワ,大久保駅北口,新宿区百人町タイ古式マッサージサロン ケタワ タイマッサージ&スパ,,,https://www.esthe-ranking.jp/okubo/shop-detail/919666cb-75ce-4c21-9ccc-5dad80cbc061/,https://www.ketawa-massage.com/,大久保駅北口徒歩1分,080-7485-1642,12:00～23:00
悠,高田馬場駅早稻田口,東京都,,,https://www.esthe-ranking.jp/okubo/shop-detail/4b0acb21-76c7-4c90-bb7d-ccf5af6d4f7a/,http://www.y-rlx.site/,高田馬場駅早稻田口徒歩3分,070-8970-2625,12:00～翌 02:00
蘭～RAN～,大久保駅,東京都,,,https://www.esthe-ranking.jp/okubo/shop-detail/286808dd-aabb-47c7-96da-7d084d798e23/,https://ran.est-relax.com/,大久保駅徒歩2分,080-4003-1888,11:00～翌 01:00
GOOD PRICE倶楽部,高田馬場駅早稲田口,東京都,,,https://www.esthe-ranking.jp/okubo/shop-detail/c049279d-d7f6-4057-9afa-2df6812980c5/,https://www.good-price.tokyo/,高田馬場駅早稲田口徒歩3分,080-1483-1859,12:00～翌 05:00
スックジャイ,新大久保駅,東京都,,,https://www.esthe-ranking.jp/okubo/shop-detail/cab1b27f-4109-449b-8656-689d43d49be5/,https://suekjai.com/,新大久保駅徒歩5分,03-6205-5354,11:00～翌 02:00
マンゴスチン,新大久保駅,東京都,,,https://www.esthe-ranking.jp/okubo/shop-detail/68e88179-d78e-47cf-98d2-524c1efb14c3/,https://mangosteen-massage.com/,新大久保駅徒歩4分,03-5272-1249,12:00～翌 02:00
COCORO（こころ）,大久保駅北口,東京都,,,https://www.esthe-ranking.jp/okubo/shop-detail/44e4d76d-9df1-45e7-b68b-3caf7f2973a7/,https://www.cocoro556.in/,大久保駅北口徒歩2分,03-6908-7556,24時間営業
ラッキー,四ツ谷駅四ツ谷口,東京都新宿区四ッ谷1-20-1,,,https://www.esthe-ranking.jp/iidabashi/shop-detail/515534b2-f141-49a0-9b0b-817b96dc69ab/,http://yotuyalucky.este88.com/,四ツ谷駅四ツ谷口徒歩2分,070-1258-1188,24時間営業
紫苑（しおん）,飯田橋駅東口,"35.699770406342296, 139.74816558589515",35.699770406342296,139.74816558589515,https://www.esthe-ranking.jp/iidabashi/shop-detail/ff3f3c89-b54c-464b-8e28-f90963f3fa4d/,https://shien-shio.iest.in/,飯田橋駅東口徒歩3分,080-2452-9568,12:00～LAST
魅惑の世界,飯田橋駅東口,飯田橋駅,,,https://www.esthe-ranking.jp/iidabashi/shop-detail/bd58f8d1-7944-46e9-84cc-5da0158a9197/,http://symr.sh-em.tokyo/,飯田橋駅東口徒歩4分,070-1074-6390,12:00～翌 05:00
Tiramisu（ティラミス）,四ツ谷駅2番出口,"35.68702849576229, 139.72732945483276",35.68702849576229,139.72732945483276,https://www.esthe-ranking.jp/iidabashi/shop-detail/0d3a09f1-6e93-485f-bd0e-40e289e67db4/,https://tiramisu.iest.in/,ホテル京阪東京四谷の裏側です,080-3555-2566,10:00～LAST
台湾風情 楽楽,牛込神楽坂駅A2出口,東京都新宿区横寺町37-39,,,https://www.esthe-ranking.jp/iidabashi/shop-detail/b2f22247-a86d-4be3-bbe8-18adc56d5233/,https://taiwanese-styletea.iest.in/,アクセス欄に住所あり,080-9542-6688,12:00～LAST
蝶々20!（チョウチョウハタチ）,飯田橋駅A4出口,東京都千代田区飯田橋4-8-11,,,https://www.esthe-ranking.jp/iidabashi/shop-detail/0fb65352-2c87-4071-9a0a-5c3e71e0aa68/,https://chocho20.iest.info/,飯田橋駅JR東口から徒歩1分、地下鉄A4出口から徒歩30秒着いたら電話ください,080-2934-3194,12:00～翌 03:00
恋の季節,四谷三丁目駅2番出口,"35.688127972643386, 139.71896903496983",35.688127972643386,139.71896903496983,https://www.esthe-ranking.jp/iidabashi/shop-detail/46f3603a-dd27-4b41-b4ac-392786aa17eb/,http://yotsuya.est.sale/,四谷三丁目駅2番出口徒歩1分,070-4111-6869,24時間営業
桜,四ツ谷駅,東京都新宿区四谷２丁目８−８,,,https://www.esthe-ranking.jp/iidabashi/shop-detail/d55e1bb8-2f53-4738-afc5-a0c4ed10d8f2/,http://ooka.work/,四ツ谷駅徒歩3分,080-8916-2272,12:00～LAST
光名,四谷三丁目駅,東京都新宿区四谷３丁目１１−２,,,https://www.esthe-ranking.jp/iidabashi/shop-detail/60bb6f91-ac06-44d6-b568-77bf2d9e5c94/,https://optical-name.iest.in/,四谷三丁目駅徒歩2分,070-3239-6688,12:00～LAST
20代（にじゅうだい）,九段下駅,"35.69650470223048, 139.75090752560246",35.69650470223048,139.75090752560246,https://www.esthe-ranking.jp/iidabashi/shop-detail/aedd28a5-4b8f-460e-b30c-a03d9a57e078/,http://20d.sh-1.honcit.tokyo/,3 番出口または 7 番出口でも構わない。,090-1576-1173,12:00～LAST
ONLY～心愈～,四谷三丁目駅3番出口,四谷三丁目駅,,,https://www.esthe-ranking.jp/iidabashi/shop-detail/afaf745c-d9cd-4e57-8f39-68852fdec2b6/,http://only.este88.com/,四谷三丁目駅に着きましたら、お電話くださいね。,080-4187-8899,12:00～翌 03:00
康楽館,四谷三丁目駅,東京都新宿区四谷3-11-2,,,https://www.esthe-ranking.jp/iidabashi/shop-detail/ba38d41c-fee0-4fed-ba26-268c1dbf2c92/,https://bimajo.ies.fun/,四谷三丁目駅徒歩1分,03-6709-9196,11:00～LAST
癒しの空間,飯田橋駅A5,飯田橋駅,,,https://www.esthe-ranking.jp/iidabashi/shop-detail/0d201a04-585c-4ea9-9d60-1939a3c07fc5/,https://healing-home.iest.in/,飯田橋駅A5徒歩2分,080-3573-3524,12:00～翌 02:00
シャンティ〜Shanti〜,飯田橋駅,"35.70081044028239, 139.7421780136464",35.70081044028239,139.7421780136464,https://www.esthe-ranking.jp/iidabashi/shop-detail/69fd3335-86f8-4cfc-94dd-acd66f403c65/,https://shanti-supreme.navi.mn,アクセス欄に緯度経度と住所あり,080-3443-8848,11:00～翌 03:00
SAYHI（セイハイ）,曙橋駅,東京都新宿区荒木町１６−２６,,,https://www.esthe-ranking.jp/iidabashi/shop-detail/b4d58f21-04d6-432e-900a-da3e0038feeb/,https://www.sayhi0522.com/,アクセス欄に住所あり,03-5990-2650,13:00～翌 01:00
SATISFY（サティスファイ）,麴町駅1番出口,東京都,,,https://www.esthe-ranking.jp/iidabashi/shop-detail/92e65259-7756-4c70-9323-00f6073a3326/,https://s18.web-flying.com/s/,麴町駅1番出口徒歩20秒,070-9056-3618,12:00～翌 05:00
ソフィア,水道橋駅西口,東京都千代田区神田三崎町２丁目１２−５,,,https://www.esthe-ranking.jp/suidobashi/shop-detail/2ea56b44-c433-4e69-ae2e-24f0504481a1/,http://xn--vckg5a5c7c8c1czd.net/,水道橋駅西口徒歩2分,03-5215-2017,12:00～LAST
リラクゼーション悠,水道橋駅西口,東京都千代田区神田三崎町3-3-3 太陽ビル1F,,,https://www.esthe-ranking.jp/suidobashi/shop-detail/37d4189e-8043-46e0-af41-a1f0cfaa02d3/,https://yu.xyz.mn/,水道橋駅西口徒歩3分,090-6702-2555,12:00～LAST
楽癒（らくゆ）,水道橋駅東口,東京都千代田区西神田２丁目８−９,,,https://www.esthe-ranking.jp/suidobashi/shop-detail/512ad6cd-e8e1-47a6-b7aa-5e8efd88bdaf/,https://rakuyu.rankuens.com/,メンズエステ「楽癒」で最高の癒し体験★JR「水道橋駅東口より徒歩3分」都営「三田線A2出口より徒歩3分」半蔵門線「神保町駅A4出口より徒歩4分」から,090-6540-5188,11:00～LAST
LUNA（ルナ）,水道橋駅西口,東京都,,,https://www.esthe-ranking.jp/suidobashi/shop-detail/c8b50691-2622-4af4-86cb-0f89e5d64040/,http://sln-relax.com/,水道橋 アロマ＆泡洗体リラクゼーション『LUNA（ルナ）』水道橋駅 西口 徒歩2分。,050-5318-7854,11:00～LAST
幸せの鈴,本郷三丁目駅,東京都,,,https://www.esthe-ranking.jp/suidobashi/shop-detail/1d42cfca-a60e-42a3-af14-b0dbb3219351/,https://reimi.work/,本郷三丁目駅徒歩1分,080-6874-1888,11:00～翌 03:00
アナンダタイスパ,水道橋駅東口,東京都,,,https://www.esthe-ranking.jp/suidobashi/shop-detail/350b5a81-9efd-43fb-a138-eebe1b534d92/,https://anandathai-spa.com/,水道橋駅東口徒歩2分,03-6380-8809,12:00～24:00
ビーナス（Venus）,水道橋駅東口,東京都,,,https://www.esthe-ranking.jp/suidobashi/shop-detail/7ad17062-544f-41f8-9b32-e176d6c9d951/,https://venus.tyo.cm/,水道橋駅東口徒歩3分,03-6272-4419,11:00～翌 02:00
満春（マンシュン）,八王子駅北口,東京都八王子市三崎町３−１０,,,https://www.esthe-ranking.jp/hachioji/shop-detail/64b83d34-7fcf-44c9-a3a3-195dc743d4eb/,http://www.manshun-relax.xyz/,八王子駅北口徒歩3分,080-9705-7490,12:00～LAST
優姫,八王子駅北口,東京都八王子市三崎町3-10,,,https://www.esthe-ranking.jp/hachioji/shop-detail/cfb727f2-4190-478e-82cc-e839a77be0ef/,http://www.yuki.iesjp.com/,八王子駅北口徒歩3分,070-4533-5888,12:00～LAST
Sweet誘惑,京王八王子駅,"35.65938878320957, 139.34435864817866",35.65938878320957,139.34435864817866,https://www.esthe-ranking.jp/hachioji/shop-detail/c059de9d-1d49-4205-81e3-6a6f8d025edb/,https://sweet2026.esmens.com/,京王八王子駅徒歩2分,090-4889-4410,12:00～LAST
ゆず風味,八王子駅,八王子駅,,,https://www.esthe-ranking.jp/hachioji/shop-detail/892b032d-9c05-424b-af57-1c0f798a7a64/,https://koimusubi-honey.navi.mn/,アクセス欄に住所あり,050-6864-4204,11:00～翌 03:00
Jasmine（ジャスミン）,豊田駅北口,東京都日野市多摩平1-2-4,,,https://www.esthe-ranking.jp/hachioji/shop-detail/3553745d-8092-4e6e-8fe3-cb52a74d2d6d/,http://rhea-est.net/,豊田駅北口徒歩1分,042-587-5582,12:00～翌 05:00
ラブラブ,京王八王子駅西口,"35.6592146, 139.3427381",35.6592146,139.3427381,https://www.esthe-ranking.jp/hachioji/shop-detail/cdf31368-e586-4e7e-b8a4-fb81affa459b/,http://lovely.sh-chixau.tokyo/,ここに着きましたら、お電話ください。,090-7442-0365,12:00～翌 03:00
恋姫（こいひめ）,八王子駅北口,"35.65933546213621, 139.34424064723882",35.65933546213621,139.34424064723882,https://www.esthe-ranking.jp/hachioji/shop-detail/2c6a8410-b066-43cc-8a96-72be0e7c4e8c/,http://sh-koiheme.ghke.work/,八王子駅北口徒歩6分,080-8078-9617,11:00～LAST
CAT&#039;S EYE（キャッツアイ）,京王八王子駅,京王八王子駅,,,https://www.esthe-ranking.jp/hachioji/shop-detail/081912ae-a165-421e-ac22-0aba3e165480/,https://catseye.iest.in/,京王八王子駅徒歩0分,070-8981-3460,11:00～翌 01:00
next place（ネクストプレイス）,八王子駅北口,東京都八王子市中町9-13,,,https://www.esthe-ranking.jp/hachioji/shop-detail/8f897efa-25fa-4ecd-8329-0f9f65e69a3f/,http://fta.sh-tlo.xyz/,八王子駅北口徒歩4分,070-9139-1818,12:00～翌 04:00
イラク,豊田駅北口,"35.66028445518676, 139.3804626588823",35.66028445518676,139.3804626588823,https://www.esthe-ranking.jp/hachioji/shop-detail/a64d9b47-8aac-417c-b4cd-a31876f88af7/,http://yyl.sh-jre.tokyo/,豊田駅北口徒歩1分,042-581-6586,12:00～翌 05:00
ハッピー日曜日,京王八王子駅,京王八王子駅,,,https://www.esthe-ranking.jp/hachioji/shop-detail/7c0d79f9-fcca-4eb4-a9d7-6125f320f930/,http://ybcxhn.mensrelax.net/,アクセス欄に住所あり,050-6882-7319,11:00～翌 02:00
咲き,八王子駅,東京都,,,https://www.esthe-ranking.jp/hachioji/shop-detail/6c2da935-215c-453f-a73d-6f7a6d63bd7c/,http://ojiest888.xyz/,八王子駅徒歩4分,080-8128-2458,11:00～翌 03:00
BEST STAR（ベストスター）,八王子駅,東京都,,,https://www.esthe-ranking.jp/hachioji/shop-detail/6589fb18-bb64-4b30-8372-19340553a1b2/,http://hachiojibeststar.xyz/kissbaby.est2.xyz/,八王子駅徒歩5分,090-4520-3438,11:00～LAST
桃の色,京王堀之内駅,東京都,,,https://www.esthe-ranking.jp/hachioji/shop-detail/ca0fa2a2-9c07-43f9-813d-39ab0a16e06d/,https://momocolourkeio.xyz/,京王堀之内駅徒歩5分,080-2587-5941,11:00～翌 03:00
Pink Daisy,京王堀之内駅,東京都,,,https://www.esthe-ranking.jp/hachioji/shop-detail/ca7ddeb0-f469-4a75-ad49-f7227a78f986/,https://pinkdaisy.online/,アクセス欄に住所あり,090-5253-1943,11:00～翌 03:00
キャンディ,八王子駅,東京都,,,https://www.esthe-ranking.jp/hachioji/shop-detail/845255f6-93a5-4bab-b766-e487f27c00c2/,http://candy.jpn.cm/,八王子駅徒歩5分,080-3540-6761,12:00～LAST
REGINA（レジーナ）,八王子駅,東京都,,,https://www.esthe-ranking.jp/hachioji/shop-detail/66fb8e9c-9c99-49ca-b3f1-1c6438645e42/,https://regina2026.estjp.info/,八王子駅徒歩3分,080-8570-5265,12:00～LAST
夢艶 （ゆめつや）,八王子駅北口,東京都,,,https://www.esthe-ranking.jp/hachioji/shop-detail/f996e310-f847-4b2d-bc7e-78d27fa60376/,https://mengyan.site/,八王子駅北口徒歩5分,080-8494-9889,11:00～翌 05:00
桃花,八王子駅,東京都,,,https://www.esthe-ranking.jp/hachioji/shop-detail/e607e1b9-a018-40b4-9abb-342eb44b17e4/,https://momoca.rankuens.com/,八王子駅徒歩5分,080-9570-5286,12:00～LAST
康楽,八王子駅北口,東京都,,,https://www.esthe-ranking.jp/hachioji/shop-detail/9f16e849-0a8c-46ea-a6c1-3fcab817c951/,http://arm-esthe.com/,八王子駅北口徒歩3分,070-1529-7788,12:00～LAST
ひまわり,八王子駅南口,東京都,,,https://www.esthe-ranking.jp/hachioji/shop-detail/9d687ac5-8bc3-4f5e-8990-d7947037f8c6/,https://himawari.tyo.cm/,八王子駅南口より徒歩5分 メンズエステ「ひまわり」,080-3540-6775,12:00～翌 03:00
Wanmai（ワンマイ）,八王子駅,東京都,,,https://www.esthe-ranking.jp/hachioji/shop-detail/256cd56a-bdb2-4fc6-9f36-04b1babfd7f4/,https://wanmai-thai.com/,八王子駅徒歩3分,070-2260-2395,12:00～翌 01:00
アロマラブ,八王子駅北口,東京都,,,https://www.esthe-ranking.jp/hachioji/shop-detail/f80a8733-b6b7-45bf-82d1-c2f77f32f21e/,http://aromalove.est-u.com/,八王子駅北口徒歩5分,080-7532-9697,12:00～LAST
萌,八王子駅北口,東京都,,,https://www.esthe-ranking.jp/hachioji/shop-detail/9c81880b-3aa4-4153-907d-4c969bd42a19/,http://www.moe-es.link/,八王子駅北口徒歩3分,090-1761-8502,12:00～LAST
紫陽花,八王子駅北口,東京都,,,https://www.esthe-ranking.jp/hachioji/shop-detail/cf7407d8-a961-4c6a-a5ef-f33772285cf6/,http://e-hachiouji.com/,八王子駅北口徒歩3分,0426-496-321,12:00～LAST
安心苑,八王子駅南口,東京都,,,https://www.esthe-ranking.jp/hachioji/shop-detail/3608be92-d7e6-46c6-b840-c152c16d4024/,http://www.ai-es.info/,八王子駅南口徒歩１分,070-5544-7128,12:00～LAST
手の奥,笹塚駅,"35.67415459507983, 139.665321922274",35.67415459507983,139.665321922274,https://www.esthe-ranking.jp/hatsudai/shop-detail/0a762b14-2fd1-4933-8120-c4f5d17a172d/,http://deep-inside.lop-dx.cfd/,すき家 笹塚駅北店 に着きましたら、ご連絡ください。,090-8667-7788,12:00～24:30
