店舗名,最寄駅,住所または座標,緯度,経度,掲載URL,オフィシャルHP,備考,電話,営業
恋愛100%,蟹江駅,"35.177729228711044, 136.87361541152887",35.177729228711044,136.87361541152887,https://www.esthe-ranking.jp/nagoya/shop-detail/91c93405-513d-4858-91ed-cd12ede0d662/,https://ai100-esute.navi.mn/,六本木・麻布十番,090-4603-9699,24時間営業
よいづき～宵月～,徳重・名古屋芸大駅,愛知県小牧市藤島町梵天40,,,https://www.esthe-ranking.jp/owari/shop-detail/d7202cd4-5666-4a1e-b895-7df7449de8dc/,https://yoiduki.eei.jp/,お店の裏側に専用駐車場あり,080-4077-6588,10:00～22:00
夢の夜,蟹江駅,愛知県全域名古屋・名駅・納屋橋栄新栄町・千種・今池金山・熱田黒川・大曽根星ヶ丘・藤が丘守山・小幡小田井・比良東海通・高畑笠寺・柴田堀田・新瑞橋大須・鶴舞名古屋・昭和区・天白区小牧・春日井尾張・一宮知多・大府・半田西三河・豊田・岡崎東三河・豊橋・豊川,,,https://www.esthe-ranking.jp/owari/shop-detail/0c419591-fc66-4b50-9274-91bf88172562/,http://mengde.mensest.xyz/,六本木・麻布十番,080-1570-3045,11:00～翌 02:00
リラックスサロン オーシャン,江南駅,愛知県全域名古屋・名駅・納屋橋栄新栄町・千種・今池金山・熱田黒川・大曽根星ヶ丘・藤が丘守山・小幡小田井・比良東海通・高畑笠寺・柴田堀田・新瑞橋大須・鶴舞名古屋・昭和区・天白区小牧・春日井尾張・一宮知多・大府・半田西三河・豊田・岡崎東三河・豊橋・豊川,,,https://www.esthe-ranking.jp/owari/shop-detail/290955fe-ac5c-4c09-b5cc-ff478a962de5/,https://ocean.eev.jp/,六本木・麻布十番,0587-55-7187,10:00～LAST
オリーブ～Olive～,尾張一宮駅,愛知県全域名古屋・名駅・納屋橋栄新栄町・千種・今池金山・熱田黒川・大曽根星ヶ丘・藤が丘守山・小幡小田井・比良東海通・高畑笠寺・柴田堀田・新瑞橋大須・鶴舞名古屋・昭和区・天白区小牧・春日井尾張・一宮知多・大府・半田西三河・豊田・岡崎東三河・豊橋・豊川,,,https://www.esthe-ranking.jp/owari/shop-detail/461f94d0-bd54-4a5f-a8dd-5ddbbdab42a5/,https://olive.evv.jp/,六本木・麻布十番,090-6070-1112,12:00～LAST
ソウル＆SOUL,甚目寺駅,愛知県全域名古屋・名駅・納屋橋栄新栄町・千種・今池金山・熱田黒川・大曽根星ヶ丘・藤が丘守山・小幡小田井・比良東海通・高畑笠寺・柴田堀田・新瑞橋大須・鶴舞名古屋・昭和区・天白区小牧・春日井尾張・一宮知多・大府・半田西三河・豊田・岡崎東三河・豊橋・豊川,,,https://www.esthe-ranking.jp/owari/shop-detail/51ab96cc-fe07-4534-bee0-1ef9d6f62f6c/,https://shop2.es-johokan.com/soul-j/,六本木・麻布十番,052-441-5833,13:00～23:30(金土日：13:00～24:00)
佳華健康館,江南駅,愛知県全域名古屋・名駅・納屋橋栄新栄町・千種・今池金山・熱田黒川・大曽根星ヶ丘・藤が丘守山・小幡小田井・比良東海通・高畑笠寺・柴田堀田・新瑞橋大須・鶴舞名古屋・昭和区・天白区小牧・春日井尾張・一宮知多・大府・半田西三河・豊田・岡崎東三河・豊橋・豊川,,,https://www.esthe-ranking.jp/owari/shop-detail/b5e3ddb9-1040-442e-8e4b-e6d4fce048a5/,https://keika.eev.jp/,六本木・麻布十番,090-8073-6536,12:00～24:00
Summer Land（サマーランド）,西春駅,愛知県全域名古屋・名駅・納屋橋栄新栄町・千種・今池金山・熱田黒川・大曽根星ヶ丘・藤が丘守山・小幡小田井・比良東海通・高畑笠寺・柴田堀田・新瑞橋大須・鶴舞名古屋・昭和区・天白区小牧・春日井尾張・一宮知多・大府・半田西三河・豊田・岡崎東三河・豊橋・豊川,,,https://www.esthe-ranking.jp/owari/shop-detail/1cc4addc-c2ea-4964-b57d-0023c951be29/,https://summerland.eew.jp/,六本木・麻布十番,070-2332-3786,12:00～LAST
夏,甚目寺駅,愛知県全域名古屋・名駅・納屋橋栄新栄町・千種・今池金山・熱田黒川・大曽根星ヶ丘・藤が丘守山・小幡小田井・比良東海通・高畑笠寺・柴田堀田・新瑞橋大須・鶴舞名古屋・昭和区・天白区小牧・春日井尾張・一宮知多・大府・半田西三河・豊田・岡崎東三河・豊橋・豊川,,,https://www.esthe-ranking.jp/owari/shop-detail/13a2011d-5e41-4fe4-8f10-540e0c90cd93/,https://rakuen-amagun.eev.jp/,六本木・麻布十番,080-3688-1666,12:00～翌 02:00
健康ハウスSOU,石仏駅,愛知県全域名古屋・名駅・納屋橋栄新栄町・千種・今池金山・熱田黒川・大曽根星ヶ丘・藤が丘守山・小幡小田井・比良東海通・高畑笠寺・柴田堀田・新瑞橋大須・鶴舞名古屋・昭和区・天白区小牧・春日井尾張・一宮知多・大府・半田西三河・豊田・岡崎東三河・豊橋・豊川,,,https://www.esthe-ranking.jp/owari/shop-detail/ce7dc4db-a8cb-47ed-a421-83a85bc15bbb/,https://kennkouhausu.eev.jp/,六本木・麻布十番,090-9662-5544,11:00～翌 02:00
桃香縁（とうかえん）,栄駅12番出口,愛知県名古屋市中区栄4-5-5 セントラル栄ビル５Ｆ,,,https://www.esthe-ranking.jp/sakae/shop-detail/3728b4c5-b6fe-4744-94a5-7e67160217cd/,https://toukaen.eei.jp/,六本木・麻布十番,052-238-2586,10:00～LAST
快楽,伏見駅,"35.16977155192645, 136.89475102836278",35.16977155192645,136.89475102836278,https://www.esthe-ranking.jp/sakae/shop-detail/4b770438-e332-46ec-8944-92b2d288b6d4/,https://happytime.ddv.jp/,伏見駅から近くてアクセス抜群！極上の癒しの快感をたっぷり感じてください。,080-5789-6788,11:00～翌 04:00
心美（シンメイ）,伏見駅5番出口,愛知県名古屋市中区栄2-8-7,,,https://www.esthe-ranking.jp/sakae/shop-detail/2a450109-1279-454b-94b8-bcc5e1c41355/,https://shinmei.eei.jp/,地下鉄東山線・鶴舞線伏見駅5番出口徒歩2分5番出口をでましたら科学館の方面へ1つ目の交差点を左へ50Mほどで当店です。,090-9192-5718,11:00～翌 03:00
蜜柑（みかん）,丸の内駅・久屋大通駅,愛知県名古屋市中区丸の内2丁目18-32,35.173048998352876,136.90146300853405,https://www.esthe-ranking.jp/sakae/shop-detail/550aa65f-b517-4d6c-b7cd-0726c98a25c2/,https://orange-orange.navi.mn/,丸の内駅3番出口徒歩1分,090-9898-6789,24時間営業
フィリピンラプ,久屋大通駅・栄駅,青山駅 愛知県,34.883878448499644,136.91872642575177,https://www.esthe-ranking.jp/chita/shop-detail/6b6d1dc4-49b7-4ee4-8622-fa6699f91be3/,https://lapp-spa.navi.mn/,"「フィリピンラプ」グランドオープン！新規OPEN 3,000円割引!!癒しの空間と心を込めたおもてなしで、日頃の疲れをゆっくりリフレッシュ。お仕事帰りやお近くにお越しの際は、ぜひお気軽にお立ち寄りください！",080-8807-7516,24時間営業
飛鳥（あすか）,栄駅,愛知県名古屋市中区栄4-17-27,,,https://www.esthe-ranking.jp/sakae/shop-detail/7b3e006b-a2b7-48f3-a0f7-be2bc92f2c7c/,http://hanamizuki.refle.shop/,駐車場：近くのコインパーキングご利用ください。,070-9100-8581,12:00～LAST
君のとなり,久屋大通駅1番出口,"35.173763, 136.90545",35.173763,136.90545,https://www.esthe-ranking.jp/sakae/shop-detail/bb537ece-2aaf-428e-9a65-487a6f055ad8/,https://kiminotonari.eei.jp/,栄エリアのアジアンエステ - 君のとなりのアクセス - 全国メンズエステランキング,080-6946-8427,12:00～LAST
豫園（よえん）,栄駅,愛知県名古屋市中区栄3-9-17,,,https://www.esthe-ranking.jp/sakae/shop-detail/6d7bbd86-f276-4037-bf89-91c1e5ce7bda/,http://yoen.online81.jp/,六本木・麻布十番,080-8488-6688,24時間営業
セレブタイムズ,栄駅,愛知県名古屋市中区栄3-12-6,,,https://www.esthe-ranking.jp/sakae/shop-detail/331ee2d7-5e76-4aeb-b0fe-e58ea5a7b0cd/,http://celebtimes.online81.jp/,栄のヘルスケアセレブタイムズ~CELEB TIMESです♪ 栄駅から近くてアクセス抜群！,090-3935-1933,12:00～LAST
悠子（ゆうこ）,栄駅,愛知県名古屋市中区栄5-3-2,,,https://www.esthe-ranking.jp/sakae/shop-detail/7d4a520b-618f-4ee1-917a-4089ae65c32a/,http://yuko.online81.jp/,駐車場：近所に有料駐車場がございます。,070-5449-6888,12:00～LAST
ルネッスミョンドン,矢場町駅3番出口,愛知県全域名古屋・名駅・納屋橋栄新栄町・千種・今池金山・熱田黒川・大曽根星ヶ丘・藤が丘守山・小幡小田井・比良東海通・高畑笠寺・柴田堀田・新瑞橋大須・鶴舞名古屋・昭和区・天白区小牧・春日井尾張・一宮知多・大府・半田西三河・豊田・岡崎東三河・豊橋・豊川,,,https://www.esthe-ranking.jp/sakae/shop-detail/dbf69920-4615-4aca-9216-2afe2d8333df/,https://myondon.eei.jp/,六本木・麻布十番,052-242-2294,12:00～24:00
リピート,久屋大通駅1番出口,愛知県全域名古屋・名駅・納屋橋栄新栄町・千種・今池金山・熱田黒川・大曽根星ヶ丘・藤が丘守山・小幡小田井・比良東海通・高畑笠寺・柴田堀田・新瑞橋大須・鶴舞名古屋・昭和区・天白区小牧・春日井尾張・一宮知多・大府・半田西三河・豊田・岡崎東三河・豊橋・豊川,,,https://www.esthe-ranking.jp/sakae/shop-detail/53ed41d4-c464-49f1-af89-82609bbbe064/,https://repeat.eei.jp/,六本木・麻布十番,090-3582-1717,12:00～翌 05:00
癒し娘の物語,伏見駅4番出口,愛知県全域名古屋・名駅・納屋橋栄新栄町・千種・今池金山・熱田黒川・大曽根星ヶ丘・藤が丘守山・小幡小田井・比良東海通・高畑笠寺・柴田堀田・新瑞橋大須・鶴舞名古屋・昭和区・天白区小牧・春日井尾張・一宮知多・大府・半田西三河・豊田・岡崎東三河・豊橋・豊川,,,https://www.esthe-ranking.jp/sakae/shop-detail/43038042-ea03-44ab-abd6-fe8762637a69/,http://iyashi.online81.jp/,六本木・麻布十番,080-9485-5436,12:00～翌 03:00
スイートクイーン,池下駅,"35.1691212673441, 136.9437767460319",35.1691212673441,136.9437767460319,https://www.esthe-ranking.jp/shinsakae/shop-detail/2832ac96-946e-46e8-8953-6b40fc59e437/,https://sweetqueen.eei.jp/,六本木・麻布十番,080-1622-6688,12:00～翌 03:00
もみっ娘,新栄町駅,愛知県名古屋市中区新栄町3丁目4-1,,,https://www.esthe-ranking.jp/shinsakae/shop-detail/6da1effd-2bad-4a2e-9580-752ac02a4eb4/,https://momikko.eei.jp/,六本木・麻布十番,052-212-8026,12:00～LAST
奈斯（ナイス）,今池駅8番出口,愛知県名古屋市千種区春岡1-11-17,,,https://www.esthe-ranking.jp/shinsakae/shop-detail/d953881d-e792-4b42-81f1-9bc5c03857dd/,https://nice.uuo.jp/,今池駅から近くてアクセス抜群！,090-5861-5841,24時間営業
癒しの小町,今池駅8番出口,愛知県名古屋市千種区今池5丁目12-18,,,https://www.esthe-ranking.jp/shinsakae/shop-detail/04a65f9b-1d83-4983-88ca-3e3eae7f5b72/,https://komachi.eei.jp/,今池駅8番出口すぐに新しリラクゼーションスポットが誕生★中国式リラクゼーションマッサージ「癒しの小町」♪,070-5330-9088,12:00～翌 02:30(受付：11:00~)
康楽（こうらく）,池下駅,愛知県名古屋市千種区春岡1-6-14,,,https://www.esthe-ranking.jp/shinsakae/shop-detail/3c18ff4f-e291-4310-aa9b-9f2df73b7267/,https://kouraku.qqo.jp/,六本木・麻布十番,090-8488-5168,13:00～LAST
可愛い猫,今池駅9番出口,"35.25233437532605, 136.80215375613903",35.25233437532605,136.80215375613903,https://www.esthe-ranking.jp/owari/shop-detail/2b508167-3af5-433c-b9fb-52db1c3c0d29/,http://kwink.sh-yi.tokyo/,松清本店 駅前店に着きましたら、お電話ください。,080-9496-1395,12:00～翌 01:00
初見（しょけん）,新栄町駅,愛知県名古屋市中区新栄１丁目２７−７,,,https://www.esthe-ranking.jp/shinsakae/shop-detail/a41c56ff-55ce-400e-92d2-328248a92d07/,http://yogiri.hl-web.work/,六本木・麻布十番,080-3650-6888,24時間営業
猫の誘惑,新栄町駅,愛知県名古屋市中区新栄2-9-28,,,https://www.esthe-ranking.jp/shinsakae/shop-detail/26df4ffd-a3ca-4fd2-bb4e-8e3135e7688e/,https://nekonoyuwaku.uuo.jp/,六本木・麻布十番,090-2137-6888,12:00～翌 04:00(受付時間：11:40～翌4:00)
フラワーガール,今池駅2番出口,"35.175219972873414, 136.93925798500044",35.175219972873414,136.93925798500044,https://www.esthe-ranking.jp/shinsakae/shop-detail/a15eb68d-0534-48a6-9179-6ed77e78b985/,https://hurawagirl-blue.navi.mn/,六本木・麻布十番,080-5296-6868,10:00～LAST
Enjoy Room,新栄町駅,愛知県名古屋市中区新栄1丁目27−7,,,https://www.esthe-ranking.jp/shinsakae/shop-detail/4f33e775-ef89-47f0-bb62-c362cdebaa79/,http://enjoyroom.hl-web23.work/,六本木・麻布十番,080-9991-6038,12:00～LAST
幸（さち）,千種駅4番出口,"35.16979433725622, 136.93492573949914",35.16979433725622,136.93492573949914,https://www.esthe-ranking.jp/shinsakae/shop-detail/0ea1b538-d46e-4a97-a349-9ca3a112efe0/,https://yuga.eei.jp/,駐車場 近くのコインパーキングご利用ください。,070-2802-0347,13:00～LAST
愛の恋,今池駅,愛知県名古屋市千種区今池４丁目８−８,,,https://www.esthe-ranking.jp/shinsakae/shop-detail/9b4ccf49-1b75-4660-8c1c-578d14c0ed2f/,http://loving.sh-ght.tokyo/,ここに着きましたら、お電話ください,080-4559-9958,24時間営業
舞（マイ）,今池駅4号口,愛知県名古屋市千種区仲田２丁目１９−１０,,,https://www.esthe-ranking.jp/shinsakae/shop-detail/f5c6b953-e7f1-4e32-9d3e-c9212e8e4a11/,https://mai-bu.navi.mn/,六本木・麻布十番,080-4544-7046,12:00～翌 05:00
momoランド,今池駅8番出口,愛知県名古屋市千種区今池５丁目２２−１６,,,https://www.esthe-ranking.jp/shinsakae/shop-detail/a84977bf-6b6a-4238-b0af-4be83b90ded0/,https://momoland.eei.jp/,六本木・麻布十番,090-3967-9898,12:00～翌 02:00
MoonLight（ムーンライト）,池下駅1番出口,愛知県名古屋市千種区春岡1-2-3,,,https://www.esthe-ranking.jp/shinsakae/shop-detail/c54cf877-fe40-40e3-98d2-57df6762b990/,https://moonlight.ooj.jp/,六本木・麻布十番,052-753-9819,12:00～翌 05:00
馴れ初め,今池駅,愛知県名古屋市千種区仲田2丁目,,,https://www.esthe-ranking.jp/shinsakae/shop-detail/1c63f63b-17c6-4c02-9957-72470c2e7a79/,http://dfg.odl-esute.asia/,地図の位置に着きましたら、ご連絡ください。,090-9626-0592,10:00～LAST
Nightbeauty,今池駅11番出口,愛知県名古屋市千種区内山3-31-14,,,https://www.esthe-ranking.jp/shinsakae/shop-detail/7884ee75-0b07-40a4-8a20-560f145070cb/,https://honobono.eev.jp/,六本木・麻布十番,090-6086-6688,12:00～LAST
星の女神,池下駅,愛知県名古屋市千種区池下２丁目２−１６,,,https://www.esthe-ranking.jp/shinsakae/shop-detail/de904870-9a68-4d25-8aaf-f79f7727012c/,https://hosinomegami.eei.jp/,千種区のリラクゼーション【星の女神】です♪ 池下駅から近くてアクセス抜群！,080-6706-7888,12:00～翌 03:00
彩葉,新栄町駅,愛知県名古屋市中区新栄１丁目１−14,,,https://www.esthe-ranking.jp/shinsakae/shop-detail/6495b7c9-0c09-4270-9ba2-7664299909ed/,https://ayaha.eei.jp/,中区のリラクゼーション【彩葉 - あやは】です♪ 新栄町駅から近くてアクセス抜群！,070-9458-8885,11:00～LAST
魅惑のユートピア,新栄町駅,愛知県名古屋市中区栄4-6-3 ピボット東新町ビル,,,https://www.esthe-ranking.jp/shinsakae/shop-detail/268ebb9e-a1fa-4b1a-a54e-2a98342fceb6/,https://miwaku-utopia.eev.jp/,六本木・麻布十番,052-746-9471,12:00～LAST
Mitsubatch（ミツバチ）,高岳駅,愛知県名古屋市東区泉1丁目5-31,,,https://www.esthe-ranking.jp/shinsakae/shop-detail/9edd41e7-7cdc-42a0-a87a-e3b9605e499a/,http://www.mitsubat184.info/,コインパーキングスグ・付近でお電話くださいね♪,080-4953-1007,12:00～翌 01:00(最終受付：24:00)
伶美（れいみ）,新栄町駅,愛知県名古屋市中区新栄1-12-3,,,https://www.esthe-ranking.jp/shinsakae/shop-detail/c8f07e22-e9ec-43c0-93a9-f99c8fe9a360/,https://reimi.eew.jp/,近くにコインパーキングあり,080-9726-1867,13:00～翌 02:00
奈奈（ナナ）,今池駅8番出口,愛知県名古屋市千種区今池5丁目14番地5号,,,https://www.esthe-ranking.jp/shinsakae/shop-detail/77ec5472-9e93-4cb2-92b6-d2e834bc9d50/,https://nana.eei.jp/,所在地：愛知県名古屋市千種区今池5丁目14番地5号,070-8383-1166,12:00～翌 02:00
チューリップ,新栄町駅,愛知県全域名古屋・名駅・納屋橋栄新栄町・千種・今池金山・熱田黒川・大曽根星ヶ丘・藤が丘守山・小幡小田井・比良東海通・高畑笠寺・柴田堀田・新瑞橋大須・鶴舞名古屋・昭和区・天白区小牧・春日井尾張・一宮知多・大府・半田西三河・豊田・岡崎東三河・豊橋・豊川,,,https://www.esthe-ranking.jp/shinsakae/shop-detail/170ec30d-0e28-412c-9c9d-b2348e9205e5/,http://tulip.online81.jp/,六本木・麻布十番,080-7637-4581,11:00～翌 01:00
